author,expression,title,edition,placeOfPublication,yearOfPublication,langCode
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263213v#Expression,Les Orientales,"Paris : A. Fayard , 1938 (1944)",Paris,1938/1944,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb31374523g#Expression,L'homme noir,"Paris : Sagnier , DL 1879",Paris,1879,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263266f#Expression,Le Roi s'amuse,"Paris : A. Fayard , 1941",Paris,1941,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263147w#Expression,Bídníci V.,"Praha : Antonín Svěcený , 1924",Praha,1924,http://id.loc.gov/vocabulary/iso639-2/cze
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322630588#Expression,"Muž, který se směje","Praha : Antonín Svěcený , 1924",Praha,1924,http://id.loc.gov/vocabulary/iso639-2/cze
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb31784872d#Expression,Les misérables II,"Philadelphia : G. Barrie and son , cop. 1893",Philadelphia,1893,http://id.loc.gov/vocabulary/iso639-2/eng
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb321912474#Expression,Les misérables III,"Philadelphia : G. Barrie and son , cop. 1893",Philadelphia,1893,http://id.loc.gov/vocabulary/iso639-2/eng
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263263d#Expression,Le Rhin : lettres à un ami,"Bruxelles : Société belge de librairie , 1842",Bruxelles,1842,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263312s#Expression,La Voix de Guernesey : Victor Hugo à Garibaldi,"Bruxelles : chez tous les libraires , 1867",Bruxelles,1868,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb31298411d#Expression,Les Misérables... T. XVII,"Bruxelles , 1862",Bruxelles,1862,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44228276h#Expression,The toilers of the sea,"London : the Folio Society , 2014",London,2014,http://id.loc.gov/vocabulary/iso639-2/eng
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb40265406f#Expression,[Chanson d'autrefois] : [estampe],"Paris : [s.n.] , 1889",Paris,1889,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322629811#Expression,Vom Leben und Sterben des armen Mannes Gueux,"Lörrach : E. Kaiser , (1948)",Lörrach,1948,http://id.loc.gov/vocabulary/iso639-2/ger
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb386608886#Expression,"La Esméralda, opéra en 4 actes, musique de Melle Louise Bertin...","[Paris ?] : Publ. J. Rouff , (s. d.)",[Paris ?],(s. d.),http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb31593882b#Expression,"Congrès général de la paix, association universelle des peuples ayant pour but de garantir les intérêts moraux et matériels par la paix.... Superbe discours de M. Visschers,... Discours de MM. Cobden, Coquerel et Victor Hugo,...","(Paris,) : impr. de Chassaignon , (s. d.)","(Paris,)",(s. d.),http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322631994#Expression,Notre-Dame de Paris. Illustrations de Timar,"Paris, A l'emblème du secrétaire ; (Villeneuve-St-Georges, Seine-et-Oise, Impr. de l'Union typographique) , 1942. 3 vol. in-8° (236 x 184), fig. et pl. en noir et en coul., couv. ill. H. c. [D. L. 4550-4552] -XcR-","Paris, A l'emblème du secrétaire. - (Villeneuve-St-Georges, Seine-et-Oise, Impr. de l'Union typographique)",1942,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32262964f#Expression,"Châtiments, par Victor Hugo. [Nox.]","(S. l. n. d.) In-32, 15 p. [Acq. 317148 bis]","(S. l. n. d.) In-32, 15 p. [Acq. 317148 bis]",1852,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263227j#Expression,La Préface de Cromwell (1827). [Anhang : Réponse à un acte d'accusation (1854) ; suite (1854).],"Berlin, Weidmann , 1920. In-16 (195 x 125), IV-88 p. [Acq. 293230] -Xb-","Berlin, Weidmann",1920,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322632711#Expression,"Ruy Blas. Notice et annotations de M. Pierre Castex,...","Paris, A. Fayard ; (Corbeil, impr. de Crété) , 1947. In-16 (165 x 110), 161 p. 25 fr. [D. L. Impr.] -XcTh-","Paris, A. Fayard. - (Corbeil, impr. de Crété)",1947,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322630406#Expression,"Hernani. Notice et annotations de M. Pierre Castex,...","Paris, A. Fayard ; (Corbeil, impr. de Crété) , 1947. In-16 (165 x 110), 157 p. 25 fr. [D. L. Impr.] -XcTh-","Paris, A. Fayard. - (Corbeil, impr. de Crété)",1947,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263084t#Expression,Victor Hugo. La Légende des siècles,"Paris, A. Hatier ; (Mesnil, impr. de Firmin-Didot et Cie) , 1951. In-16 (17 cm), 128 p. [D. L. Impr.] -XcP-","Paris, A. Hatier. - (Mesnil, impr. de Firmin-Didot et Cie)",1951,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32262976f#Expression,"Claude Gueux, par Victor Hugo. - Extrait de la Revue de Paris","Paris, Everat , 1834. In-8°, 23 p.","Paris, Everat",1834,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263053j#Expression,"L'Homme qui rit, par Victor Hugo","New York, D. Appleton , 1869. In-16, III-352 p., portrait. [Acq. 317800] -XcR-","New York, D. Appleton",1869,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263024z#Expression,Victor Hugo. - La Fin de Satan,"Paris, J. Hetzel, A. Quantin , 1886. In-8°, 349 p., couv. impr.","Paris, J. Hetzel, A. Quantin",1886,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263189t#Expression,Notre Dame von Paris,"Schauenburg in Lahr : Moritz (Druck von Moritz) , 1948",Schauenburg in Lahr,1948,http://id.loc.gov/vocabulary/iso639-2/ger
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322416790#Expression,"Victor Hugo à la tribune. Les Grands Débats parlementaires de l'Assemblée législative par E. Meyer, inspecteur d'académie de la Savoie. Préface du président Edouard Herriot","Chambéry, Impr. chambérienne, rue Saint-François , 1927. (8 août.) In-8, 203 p. [10519]","Chambéry, Impr. chambérienne, rue Saint-François",1927,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322630092#Expression,"Victor Hugo à la tribune. Les Grands Débats parlementaires de l'Assemblée législative par E. Meyer, inspecteur d'académie de la Savoie. Préface du président Edouard Herriot","Chambery, Impr. chambérienne, rue Saint-François , 1927. (8 août.) In-8, 203 p. [10519]","Chambery, Impr. chambérienne, rue Saint-François",1927,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322629664#Expression,Victor Hugo. Châtiments...,"Paris, A. Hatier ; (Lille, impr. de A. Taffin-Lefort) , 1949. 2 vol. in-16 (180 x 115). Le vol. 34 fr. [D. L. 3904-3905-51] -XcP-","Paris, A. Hatier. - (Lille, impr. de A. Taffin-Lefort)",1949,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb347397821#Expression,Voyages en Suisse,"Lausanne ; [Paris] : Éditions de l'Âge d'homme , 1982",Lausanne. - [Paris],1982,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263020k#Expression,"Les Feuilles d'automne. Les Chants du crépuscule. Avec une chronologie, une notice littéraire et des notes explicatives par Philippe Van Tieghem,...","Paris, Hachette ; (Coulommiers, impr. de Brodard et Taupin) , (1950). In-16 (180 x 120), 144 p., portraits, couv. ill. 34 fr. [D. L. 2739] -XcP-","Paris, Hachette. - (Coulommiers, impr. de Brodard et Taupin)",1950,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263041j#Expression,"Hernani. Avec... des notes explicatives par Philippe Van Tieghem,...","Paris, Hachette ; (Coulommiers, impr. de Brodard et Taupin) , (1950). In-16 (180 x 120), 144 p., pl., portraits, carte, couv. ill. 34 fr. [D. L. 4042] -XcTh-","Paris, Hachette. - (Coulommiers, impr. de Brodard et Taupin)",1950,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322632742#Expression,"Ruy Blas. Avec... des notes explicatives par Philippe Van Tieghem,...","Paris, Hachette ; (Coulommiers, impr. de Brodard et Taupin) , (1950). In-16 (180 x 120), 144 p., pl., portrait, couv. ill. 34 fr. [D. L. 4039] -XcTh-","Paris, Hachette. - (Coulommiers, impr. de Brodard et Taupin)",1950,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263209m#Expression,"Les Odes et ballades. Textes choisis, présentés et annotés par Roger Delbiausse,...","Paris, A. Hatier ; (Alençon, Impr. alençonnaise) , 1950. In-16 (180 x 115), 96 p. 34 fr. [D. L. 3912-51] -XcP-","Paris, A. Hatier. - (Alençon, Impr. alençonnaise)",1950,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322632297#Expression,"La Préface de ""Cromwell"". Texte présenté et annoté par Roger Pons,...","Paris, Hatier ; (Mesnil-sur-l'Estrée, impr. de Firmin-Didot) , 1950. In-16 (180 x 115), 104 p. 34 fr. [D. L. 3911-51] -Xb-XcE-","Paris, Hatier. - (Mesnil-sur-l'Estrée, impr. de Firmin-Didot)",1950,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263023m#Expression,"Les Feuilles d'automne. Textes choisis, présentés et annotés par Jean Boudout,...","Paris, A. Hatier ; (Alençon, Impr. alençonnaise) , 1950. In-16 (180 x 115), 80 p. 34 fr. [D. L. 3883-51] -XcP-","Paris, A. Hatier. - (Alençon, Impr. alençonnaise)",1950,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32262959v#Expression,Victor Hugo. Châtiments,"Paris, Hachette ; (Coulommiers, impr. de Brodard et Taupin) , 1950. In-16 (180 x 125), 128 p., fig., pl., portrait sur la couv. 34 fr. [D. L. 4857] -XcE-","Paris, Hachette. - (Coulommiers, impr. de Brodard et Taupin)",1950,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263170d#Expression,"Notre-Dame de Paris. Avec... des notes explicatives par Philippe Van Tieghem,...","Paris, Hachette ; (Coulommiers, impr. de Brodard et Taupin) , (1950). In-16 (180 x 120), 144 p., fig., pl., plans, portrait sur la couv. 34 fr. [D. L. 4037] -XcR-","Paris, Hachette. - (Coulommiers, impr. de Brodard et Taupin)",1950,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32529636r#Expression,"Balzac et Hugo, d'après leur correspondance. [Signé : Roger Pierrot. Avec des lettres de Léon Gozlan et de Mme Victor Hugo.]","Paris, A. Colin , 1953. In-8°, paginé 467-483. [Don 749-54]","Paris, A. Colin",1953,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263030w#Expression,Han d'Islande. Bug-Jargal. Claude Gueux. Illustrations de Roger Levasseur,"Elbeuf, Paris, P. Duval (impr. de Duval) , (1953). In-4°, VI-454 p., fig., cart. en coul. [D. L. Impr.] -XcR-","Elbeuf, Paris, P. Duval (impr. de Duval)",1953,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322630259#Expression,Victor Hugo. La Fin de Satan. Édition du cinquantenaire. 50 eaux-fortes originales de Emile Bernard,"Paris, impr. Pierre Bouchet ; le Livre contemporain , 1935. (22 juillet.) Gr. in-fol., 227 p., pl. [6645]","Paris, impr. Pierre Bouchet ; le Livre contemporain",1935,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263156v#Expression,"Notre-Dame de Paris, par Victor Hugo","Paris, Eugène Renduel , 1836","Paris, Eugène Renduel",1836,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263122j#Expression,Victor Hugo. Les Misérables,"Paris, Garnier frères ; (Turnhout, Belgique, impr. de Brepols) , 1957. 2 vol. in-16 (18 cm), planche. 1 900 fr. [D. L. 5514-5515] -XcR-","Paris, Garnier frères. - (Turnhout, Belgique, impr. de Brepols)",1957,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322632444#Expression,"Quatre vingt-treize. Introduction, notes, choix de variantes, bibliographie, par Jean Boudout,...","Paris, Garnier frères ; (Bourges, impr. de A. Tardy) , 1957. In-16 (19 cm), LVI-525 p., pl. 750 fr. [D. L. 10684-57] -XcR-","Paris, Garnier frères. - (Bourges, impr. de A. Tardy)",1957,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263054w#Expression,Victor Hugo. L'Homme qui rit...,"(Paris,) Éditions du Dauphin ; (Aubenas, impr. de Habauzit) , 1946. 2 vol. in-16 (185 x 115). Le vol. 140 fr. [D. L. 3389-3390] -XcR-","(Paris,) Éditions du Dauphin. - (Aubenas, impr. de Habauzit)",1946,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263293b#Expression,"Torquemada, drame","Paris, C. Lévy , 1882. - In-8° (24 cm), 207 p. [Acq. 315-57]","Paris, C. Lévy",1882,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32262968t#Expression,Le Cheval. [Signé : Victor Hugo.],"(Paris , 1865). In-8°, paginé 1029-1033",(Paris,1865,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32262979g#Expression,"Claude Gueux. Édition critique présentée par P. [Paul] Savey-Casard,...","Paris, Presses universitaires de France ; (Lyon, impr. de Bosc frères) , 1956. Gr. in-8° (25 cm), 144 p., errata. 500 fr. [D. L. 3703-57] -XcR-","Paris, Presses universitaires de France. - (Lyon, impr. de Bosc frères)",1956,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263210t#Expression,L'Oeil égaré dans les plis de l'obéissance au vent,"(Paris,) G.L.M. (impr. de G. Lévis Mano) , 1956. In-16 (14 cm), II-33 p. 300 fr. [D. L. 12641-56] -XcD-","(Paris,) G.L.M. (impr. de G. Lévis Mano)",1956,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb317396245#Expression,Les Misérables... XVII,"Bruxelles ; Naumboing, G. Paetz , 1862. In-16","Bruxelles ; Naumboing, G. Paetz",1862,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32262980p#Expression,"Claude Gueux, von Victor Hugo","Berlin , 1834. In-4°, paginé 357-358, 362-363, 366-368",Berlin,1834,http://id.loc.gov/vocabulary/iso639-2/ger
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263012z#Expression,En el centenario de la muerte de Voltaire (30 de mayo de 1878). Discurso de Victor Hugo,"Montevideo , 1921. In-16, 16 p.",Montevideo,1921,http://id.loc.gov/vocabulary/iso639-2/spa
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35467482z#Expression,"Voyage en Normandie : 1836, étapes manchoises","Saint-Lô : ""Cahiers de l'O.D.A.C. [Office départemental d'action culturelle] de la Manche"" , 1991",Saint-Lô,1991,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263203j#Expression,Odes et ballades,"Paris : H. Bossange , 1828. - 2 vol., XI-320 p. - [1] f. de portr. + 471 p. - [1] f. de pl. ; 21 cm.",Paris : H. Bossange,1828,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb319963304#Expression,Oeuvres complètes de Victor Hugo,"Paris : P. Ollendorff : A. Michel , 1906-1941",Paris,1906/1941,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34956021x#Expression,Correspondance familiale et écrits intimes,"Paris : R. Laffont , 1988-1991",Paris,1988/1991,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb322631634#Expression,Notre-Dame de Paris IV-VI,"Paris : A. Fayard , 1933-1934",Paris,1933/1934,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42819925b#Expression,Deux mélodies pour chant et piano,"Paris : G. Ducrotois, Éditeur , [1901]",Paris,1901,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb32263231s#Expression,Les quatre vents de l'esprit,"Paris : A. Fayard , 1941",Paris,1941,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb376949507#Expression,Victor Hugo contre la peine de mort,"Paris : Textuel , 2001",Paris,2001,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34840259b#Expression,Avez-vous lu Victor Hugo ? : anthologie poétique,"Paris : Temps actuels : [diffusion] Messidor , 1985",Paris,1985,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb357840675#Expression,Poèmes choisis,"Paris : Hachette jeunesse , 1995",Paris,1995,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb30967872x#Expression,Funérailles de M. Casimir Delavigne : discours  prononcés le... 20 décembre 1843,"Paris : impr. de Firmin-Didot frères , [1843]",Paris,1843,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb309428562#Expression,"Révision de la Constitution. Discours des citoyens Michel de Bourges et Victor Hugo, suivis d'extraits des discours des principaux orateurs qui se sont... prononcés pour le respect de la Constitution...","Paris : bureau du ""National"" , (1851)",Paris,1851,http://id.loc.gov/vocabulary/iso639-2/fre
